 A000660 ,"4,074,237","11,408,846","3,849,874","7,334,609","3,484,735","18,780,792","4,883,261","14,324,997","2,828,047","7,808,689","2,714,798","4,980,642","2,265,844","11,002,083","2,852,455","8,029,109","1,246,190","3,600,157","1,135,076","2,353,967","1,218,891","7,778,709","2,030,806","6,295,888","663,648","2,085,493","719,256","1,421,845","702,589","2,702,202","676,066","1,995,538","582,542","1,514,664","415,820","932,122","516,302","5,076,507","1,354,740","4,300,350","-22,526","-53,005","-44,020","-30,481","13,539","-74,028","-60,301","-34,600","560,016","1,461,659","371,800","901,641","529,841","5,002,479","1,294,439","4,265,750","94,164","283,401","87,429","189,235","101,807","983,399","262,674","832,548","465,852","1,178,258","284,371","712,406","428,034","4,019,080","1,031,765","3,433,202",0,0,0,0,0,0,0,0,"465,852","1,178,258","284,371","712,406","428,034","4,019,080","1,031,765","3,433,202","-4,312","-6,435","-2,151","-4,275","-2,124","-20,989","-1,605","-4,851","461,540","1,171,823","282,220","708,131","425,910","3,998,091","1,030,160","3,428,351","28,636,817","28,418,745","28,833,838","28,742,198","28,105,729","6,728,658","7,026,459","7,519,419","8,421,984","8,517,185","21,908,159","21,392,286","21,314,419","20,320,214","19,588,544","7,135,530","7,381,150","8,078,464","8,059,733","7,974,738","3,026,457","3,027,976","4,107,935","4,750,892","4,928,313","4,109,073","4,353,174","3,970,529","3,308,841","3,046,425","21,501,287","21,037,595","20,755,374","20,682,465","20,130,991"
 A000670 ,"290,292","814,234","279,616","523,942","244,327","1,068,399","270,138","780,626","269,557","731,242","246,621","461,685","215,064","966,157","249,871","698,823","20,734","82,991","32,995","62,257","29,263","102,242","20,267","81,803","13,170","39,857","13,381","26,688","13,307","52,942","14,302","40,310","7,565","43,134","19,614","35,569","15,955","49,300","5,964","41,493","1,347","48,428","1,556","47,080","45,525","23,718","-2,589","30,263","8,912","91,562","21,170","82,650","61,480","73,018","3,376","71,756","2,020","18,153","5,055","16,133","11,078","14,991",711,"14,413","6,892","73,409","16,115","66,517","50,402","58,027","2,665","57,342",0,0,0,0,0,0,0,0,"6,892","73,409","16,115","66,517","50,402","58,027","2,665","57,342",0,0,0,0,0,"5,121",0,"1,487","6,892","73,409","16,115","66,517","50,402","63,149","2,665","58,830","2,136,654","2,107,883","2,126,862","2,078,785","2,142,855","510,581","471,905","478,578","418,662","468,434","1,626,073","1,635,978","1,648,285","1,660,123","1,674,421","433,935","412,056","447,151","432,704","501,093","109,392","84,998","116,466","98,780","165,886","324,544","327,059","330,685","333,924","335,207","1,702,718","1,695,827","1,679,712","1,646,081","1,641,762"
 A000680 ,"72,724","300,519","105,198","227,795","122,597","691,164","138,602","522,289","40,196","170,580","61,263","130,384","69,121","489,978","94,612","363,525","32,529","129,939","43,935","97,410","53,476","201,186","43,991","158,763","37,138","140,343","54,277","103,204","48,928","267,502","64,056","179,119","-4,610","-10,404","-10,342","-5,794","4,548","-66,316","-20,065","-20,356","-14,913","-7,828","-3,505","7,085","10,590","-58,627","-15,746","-17,971","-19,523","-18,232","-13,847","1,291","15,137","-124,943","-35,811","-38,327","-4,040","-4,406","-4,678",-367,"4,311","-27,561","-9,779","-9,833","-15,483","-13,826","-9,169","1,657","10,826","-97,382","-26,032","-28,494",0,0,0,0,0,0,0,0,"-15,483","-13,826","-9,169","1,657","10,826","-97,382","-26,032","-28,494",205,303,-93,98,191,709,376,465,"-15,278","-13,523","-9,261","1,756","11,017","-96,674","-25,655","-28,029","1,185,886","1,209,185","1,320,133","1,314,805","1,466,422","286,606","328,540","445,696","361,746","439,785","899,281","880,645","874,437","953,059","1,026,637","657,290","665,310","766,997","772,685","855,658","245,546","249,176","342,237","369,593","478,227","411,744","416,134","424,760","403,093","377,431","528,597","543,875","553,136","542,120","610,764"
 A000700 ,"3,802","13,773","3,860","9,971","6,111","16,049","3,442","12,490","2,404","7,781",0,0,0,0,"2,394","7,775","1,398","5,992","3,860","9,971","6,111","16,049","1,048","4,714",0,0,"2,883","5,377","2,494","10,248",0,0,"1,398","5,992",977,"4,594","3,617","5,801","1,048","4,714",-764,"-2,365",-785,"-1,601",-816,"-2,843",-585,"-2,183",635,"3,627",192,"2,993","2,800","2,957",462,"2,531",69,-20,-38,-90,-51,9,-37,111,565,"3,648",231,"3,082","2,851","2,948",499,"2,420",0,0,0,0,0,0,0,0,565,"3,648",231,"3,082","2,851","2,948",499,"2,420",188,164,2,-24,-26,-781,-184,-600,753,"3,812",233,"3,059","2,826","2,167",316,"1,820","276,909","276,937","277,777","274,464","273,573","19,999","23,077","24,113","20,707","20,942","256,911","253,860","253,664","253,756","252,631","96,738","97,518","98,592","96,232","95,688","8,250","8,837","10,478","8,643","8,234","88,488","88,681","88,114","87,589","87,455","180,171","179,418","179,185","178,231","177,885"
 A000720 ,"2,642,891","7,892,850","2,806,135","5,249,959","2,443,824","10,660,446","2,646,343","7,429,535","2,411,327","7,189,074","2,531,082","4,777,747","2,246,665","9,803,917","2,421,166","6,786,238","231,564","703,776","275,053","472,212","197,159","856,529","225,177","643,297","91,755","331,057","150,648","239,302","88,654","384,169","89,161","275,486","139,809","372,719","124,405","232,910","108,505","472,360","136,016","367,811","-44,680","-110,815","-19,764","-66,135","-46,371","-92,391","-11,841","-51,560","95,129","261,904","104,641","166,775","62,134","379,969","124,175","316,251","23,852","63,582","18,514","39,730","21,216","103,411","38,406","94,080","71,277","198,322","86,127","127,045","40,918","276,558","85,769","222,171",0,0,0,0,0,0,0,0,"71,277","198,322","86,127","127,045","40,918","276,558","85,769","222,171","-116,553","-95,528","5,879","21,025","15,146","60,754","45,591","25,423","-45,276","102,794","92,006","148,070","56,064","337,312","131,360","247,594","12,422,195","12,707,249","12,367,439","12,595,649","12,762,834","8,630,727","8,828,461","8,479,854","8,524,365","8,793,059","3,791,468","3,878,788","3,887,585","4,071,284","3,969,775","7,147,169","7,386,947","7,139,143","7,367,685","7,624,588","4,928,571","5,242,387","5,011,167","5,169,253","5,040,084","2,218,598","2,144,560","2,127,976","2,198,432","2,584,504","5,275,026","5,320,302","5,228,296","5,227,964","5,138,246"
 A000850 ,"37,867","120,006","41,887","82,139","40,252","189,512","43,162","152,031","34,561","102,467","35,147","67,906","32,759","161,097","36,783","127,343","3,306","17,539","6,740","14,233","7,493","28,415","6,378","24,687","3,873","12,325","4,652","8,452","3,800","16,553","3,887","12,217",-567,"5,214","2,088","5,781","3,693","11,862","2,492","12,470",-865,"3,577","3,438","4,442","1,004","8,130","2,187","8,981","-1,432","8,791","5,526","10,223","4,696","19,992","4,679","21,452",-312,"1,708","1,047","2,020",972,"3,819","1,152","4,392","-1,120","7,083","4,479","8,203","3,724","16,173","3,527","17,060",0,0,0,0,0,0,0,0,"-1,120","7,083","4,479","8,203","3,724","16,173","3,527","17,060",5,"4,178","4,190","4,173",-17,"1,980",-29,"2,445","-1,115","11,261","8,669","12,376","3,707","18,153","3,498","19,505","313,221","326,523","317,877","310,982","316,648","138,551","144,212","137,253","132,035","140,067","174,670","182,310","180,624","178,947","176,581","61,675","73,862","73,885","67,397","71,710","30,348","42,428","42,938","36,606","40,767","31,327","31,433","30,947","30,791","30,944","251,546","252,661","243,992","243,585","244,937"
 A000860 ,"65,348","196,281","73,298","130,932","57,634","269,974","67,749","205,899","52,503","156,015","56,634","103,511","46,877","218,734","55,201","166,356","12,845","40,266","16,664","27,421","10,757","51,240","12,548","39,543","7,473","21,247","7,185","13,774","6,589","25,873","7,012","19,108","5,372","19,019","9,479","13,647","4,169","25,368","5,535","20,435",377,"4,835","3,472","4,457",985,"6,756","1,461","5,792","5,749","23,854","12,951","18,105","5,154","32,124","6,996","26,226","1,089","4,730","2,661","3,642",981,"6,057","1,514","5,608","4,660","19,124","10,290","14,463","4,173","26,067","5,482","20,618",0,0,0,0,0,0,0,0,"4,660","19,124","10,290","14,463","4,173","26,067","5,482","20,618",308,437,-126,129,255,"-1,542",857,548,"4,968","19,561","10,164","14,593","4,428","24,525","6,339","21,167","385,117","387,676","371,128","363,869","367,337","231,918","237,712","220,931","214,329","219,616","153,199","149,964","150,197","149,539","147,721","59,015","66,542","60,158","54,077","60,904","48,438","56,207","49,606","43,396","47,638","10,577","10,335","10,553","10,681","13,266","326,102","321,134","310,970","309,792","306,434"
 A000880 ,"1,251,331","3,736,139","1,324,203","2,484,808","1,160,606","5,098,919","1,190,703","3,628,339","1,133,465","3,332,194","1,182,145","2,198,730","1,016,585","4,607,419","1,055,038","3,270,950","117,866","403,945","142,058","286,078","144,021","491,500","135,665","357,389","72,048","230,643","76,655","158,595","81,940","325,624","70,832","227,727","45,818","173,302","65,403","127,484","62,081","165,876","64,833","129,662","-7,903","20,518","2,372","28,421","26,049","-124,867","-30,880","-24,368","37,915","193,820","67,775","155,905","88,130","41,009","33,953","105,294","13,404","38,865","11,638","25,461","13,823","4,820","5,532","18,832","24,511","154,955","56,137","130,444","74,307","36,189","28,421","86,462",0,0,0,0,0,0,0,0,"24,511","154,955","56,137","130,444","74,307","36,189","28,421","86,462",12,48,24,36,11,"-12,062",17,55,"24,523","155,003","56,162","130,480","74,318","24,127","28,438","86,517","7,629,676","7,720,210","7,690,986","7,588,299","7,871,107","1,836,104","1,963,013","1,998,124","1,931,292","2,239,184","5,793,572","5,757,198","5,692,862","5,657,007","5,631,924","4,839,302","4,947,118","4,981,270","4,918,098","5,138,517","3,081,182","3,092,962","2,827,866","2,846,880","3,030,321","1,758,120","1,854,157","2,153,404","2,071,218","2,108,196","2,790,374","2,773,092","2,709,716","2,670,201","2,732,591"
 A000890 ,"29,354","92,346","28,848","62,992","34,144","122,901","29,743","89,263","17,625","55,742","17,517","38,117","20,600","72,550","17,865","52,465","11,729","36,604","11,331","24,875","13,544","50,351","11,879","36,797","12,868","39,316","12,930","26,448","13,519","41,925","10,100","28,764","-1,139","-2,712","-1,599","-1,574",25,"8,425","1,779","8,033",-526,-110,-154,416,570,"3,144",-570,"2,531","-1,665","-2,823","-1,753","-1,158",595,"11,570","1,209","10,564",-222,-259,-279,-37,243,"3,325",415,"2,691","-1,443","-2,564","-1,474","-1,121",353,"8,245",794,"7,873",0,0,0,0,0,0,0,0,"-1,443","-2,564","-1,474","-1,121",353,"8,245",794,"7,873",-15,-16,-73,0,72,"-2,494",18,"-1,522","-1,458","-2,579","-1,546","-1,121",425,"5,750",812,"6,350","216,980","216,392","212,979","218,857","209,511","79,439","83,611","81,073","88,442","86,652","137,542","132,781","131,907","130,414","122,859","114,835","111,013","106,054","114,508","114,428","91,806","86,518","81,474","92,181","91,970","23,029","24,495","24,580","22,326","22,458","102,145","105,379","106,925","104,349","95,083"
 A000910 ,"22,448","69,819","26,250","47,371","21,121","100,207","24,419","74,769","19,110","59,407","21,269","40,297","19,027","85,662","20,728","63,821","3,337","10,412","4,980","7,074","2,094","14,545","3,690","10,948","3,171","9,582","3,159","6,411","3,252","13,013","3,168","9,538",166,830,"1,821",663,"-1,158","1,532",523,"1,409","1,020",893,-450,-127,324,"-7,383",39,453,"1,187","1,723","1,371",537,-834,"-5,851",562,"1,863","1,187","1,279",328,92,-235,"-1,075",148,629,0,444,"1,043",444,-599,"-4,776",414,"1,234",0,0,0,0,0,0,-36,"-1,988",0,444,"1,043",444,-599,"-4,776",378,-754,"2,257","13,017","-11,105","10,760","21,865","-1,396","-5,352","2,629","2,257","13,461","-10,062","11,204","21,266","-6,172","-4,974","1,875","177,692","173,864","190,149","163,957","174,510","44,926","43,702","44,191","45,785","49,225","132,765","130,162","145,959","118,172","125,285","44,520","42,949","48,398","41,289","43,186","23,155","24,660","26,213","26,466","24,946","21,365","18,289","22,186","14,823","18,240","133,172","130,915","141,751","122,668","131,324"
 A000950 ,"45,219","142,267","47,444","97,049","49,605","216,525","52,684","160,977","45,729","147,544","48,878","101,816","52,938","219,987","53,175","161,195",-510,"-5,277","-1,434","-4,767","-3,333","-3,462",-491,-217,"1,287","4,489","1,522","3,202","1,680","6,526","1,720","5,000","-1,797","-9,766","-2,956","-7,969","-5,013","-9,988","-2,211","-5,217",854,618,954,-236,"-1,190","-13,325","-6,525","-12,546",-942,"-9,148","-2,002","-8,205","-6,203","-23,313","-8,735","-17,763",55,288,101,233,133,22,-164,60,-997,"-9,436","-2,103","-8,439","-6,336","-23,336","-8,572","-17,823",0,0,0,0,0,0,0,0,-997,"-9,436","-2,103","-8,439","-6,336","-23,336","-8,572","-17,823",-574,"-1,985",-913,"-1,411",-498,"32,644",-729,276,"-1,571","-11,421","-3,015","-9,849","-6,834","9,309","-9,301","-17,546","475,650","489,476","509,039","512,530","487,814","61,915","70,794","78,684","78,136","91,320","413,734","418,683","430,355","434,395","396,494","305,627","317,883","334,430","331,087","333,226","254,901","267,133","283,338","279,225","290,287","50,726","50,749","51,093","51,862","42,939","170,023","171,594","174,609","181,443","154,588"
 A000990 ,"198,217","572,144","190,051","373,927","183,876","666,595","188,237","485,083","126,463","358,087","116,093","231,624","115,531","436,916","114,325","316,661","71,754","214,057","73,957","142,303","68,345","229,679","73,912","168,422","26,139","83,666","29,891","57,527","27,636","105,307","25,333","73,984","45,615","130,391","44,066","84,776","40,709","124,373","48,579","94,438","-8,157","-39,319","-18,678","-31,163","-12,485","-10,456","-13,580","15,121","37,458","91,072","25,389","53,613","28,225","113,917","34,999","109,560",689,"-2,512","1,782","-3,201","-4,983","-13,553",-45,"-13,713","36,769","93,583","23,607","56,814","33,207","127,470","35,045","123,273",0,0,0,0,0,0,0,0,"36,769","93,583","23,607","56,814","33,207","127,470","35,045","123,273",-6,-18,-6,-12,-6,"-4,042",-5,-14,"36,763","93,566","23,601","56,802","33,202","123,428","35,040","123,259","1,000,234","986,416","1,038,976","1,005,674","1,075,574","300,754","284,739","345,160","334,045","302,802","699,480","701,677","693,816","671,629","772,771","629,006","651,950","728,111","728,011","798,079","203,329","168,077","240,539","242,109","409,812","425,677","483,874","487,572","485,902","388,268","371,228","334,465","310,865","277,663","277,495"
 A001020 ,"88,307","236,006","56,857","147,699","90,842","242,768","96,058","194,298","76,117","211,961","55,606","135,844","79,382","230,168","81,013","177,684","12,190","24,044","1,251","11,855","11,460","12,600","15,045","16,614","4,713","19,399","7,999","14,687","6,688","39,321","11,609","24,566","7,477","4,645","-6,748","-2,832","4,772","-26,721","3,436","-7,952","-3,389","-11,521","-4,727","-8,133","-3,405","-27,193","-5,763","-13,791","4,088","-6,876","-11,475","-10,964","1,367","-53,914","-2,327","-21,742",460,"-1,377","-2,078","-1,837",241,"-11,315",-460,"-4,523","3,628","-5,499","-9,397","-9,128","1,126","-42,600","-1,866","-17,219",0,0,0,0,0,0,0,0,"3,628","-5,499","-9,397","-9,128","1,126","-42,600","-1,866","-17,219",-604,"-1,472",-274,-869,-594,"2,045",-814,"1,099","3,025","-6,971","-9,671","-9,996",531,"-40,555","-2,680","-16,120","474,783","464,079","497,787","479,181","528,135","123,641","109,473","142,931","129,683","172,457","351,142","354,607","354,856","349,498","355,678","332,270","326,715","349,895","340,489","368,861","305,680","277,096","251,834","270,077","266,222","26,590","49,618","98,061","70,412","102,639","142,513","137,365","147,892","138,692","159,274"
 A001040 ,"22,981","99,202","21,983","76,221","54,238","103,624","21,766","82,047",0,0,0,0,0,0,0,0,"22,981","99,202","21,983","76,221","54,238","103,624","21,766","82,047","11,774","34,704","10,875","22,929","12,054","50,750","12,945","34,279","11,207","64,498","11,108","53,291","42,184","52,874","8,822","47,767","-1,430","-4,436","-1,605","-3,007","-1,401","-6,011","-1,643","-4,322","9,777","60,062","9,503","50,285","40,782","46,863","7,179","43,445","2,036","7,405","1,845","5,369","3,524","2,689","1,107","2,722","7,741","52,657","7,657","44,916","37,259","44,174","6,072","40,723",0,0,0,0,0,0,0,0,"7,741","52,657","7,657","44,916","37,259","44,174","6,072","40,723",-216,"1,014","1,229","1,229",0,719,0,"2,028","7,526","53,671","8,887","46,145","37,259","44,893","6,072","42,751","2,964,880","2,953,376","2,979,167","2,951,842","3,003,616","172,454","159,221","185,096","155,691","208,285","2,792,426","2,794,155","2,794,071","2,796,151","2,795,331","276,628","273,957","309,250","281,593","335,892","164,451","162,588","198,680","171,150","75,979","112,177","111,370","110,570","110,443","259,913","2,688,252","2,679,419","2,669,917","2,670,249","2,667,723"
